h,m,winner,best_profit_ratio
0.004178637753987328,0.016576886483658872,ft_quality,21405.322613065327
0.004178637753987328,0.016901923473534534,ft_quality,21228.482663316583
0.004178637753987328,0.0172269604634102,ft_quality,21051.64271356784
0.004178637753987328,0.017551997453285863,ft_quality,20874.802763819098
0.004178637753987328,0.01787703444316153,ft_quality,20697.96281407035
0.004178637753987328,0.018202071433037193,ft_quality,20521.12286432161
0.004178637753987328,0.018527108422912855,ft_quality,20344.282914572865
0.004178637753987328,0.01885214541278852,ft_quality,20167.44296482412
0.004178637753987328,0.019177182402664184,ft_quality,19990.60301507538
0.004178637753987328,0.01950221939253985,ft_quality,19813.76306532663
0.004178637753987328,0.019827256382415514,ft_quality,19636.92311557789
0.004178637753987328,0.020152293372291175,ft_quality,19460.083165829146
0.004178637753987328,0.02047733036216684,ft_quality,19283.243216080402
0.004178637753987328,0.020802367352042505,ft_quality,19106.403266331658
0.004178637753987328,0.02112740434191817,ft_quality,18929.563316582913
0.004178637753987328,0.021452441331793835,ft_quality,18752.723366834172
0.004178637753987328,0.021777478321669496,ft_quality,18575.883417085428
0.004178637753987328,0.02210251531154516,ft_quality,18399.043467336684
0.004178637753987328,0.022427552301420826,ft_quality,18222.20351758794
0.004178637753987328,0.02275258929129649,ft_quality,18045.363567839195
0.004178637753987328,0.023077626281172155,ft_quality,17868.523618090454
0.004178637753987328,0.023402663271047817,ft_quality,17691.68366834171
0.004178637753987328,0.02372770026092348,ft_quality,17514.843718592965
0.004178637753987328,0.024052737250799146,ft_quality,17338.00376884422
0.004178637753987328,0.02437777424067481,ft_quality,17161.163819095476
0.004178637753987328,0.024702811230550476,ft_quality,16984.323869346736
0.004178637753987328,0.025027848220426138,ft_quality,16807.48391959799
0.004178637753987328,0.025352885210301802,ft_quality,16630.643969849247
0.004178637753987328,0.025677922200177467,ft_quality,16453.804020100502
0.004178637753987328,0.026002959190053132,ft_quality,16276.964070351758
0.004178637753987328,0.026327996179928797,ft_quality,16100.124120603014
0.004178637753987328,0.02665303316980446,ft_quality,15923.284170854273
